LoanX ID,Mark Date,Bid,Offer,Depth,Evaluated Price,Close Bid,Close Offer,Close Date,Contributed
"LX162519","2020-09-03","95","97","1","96","95","97","2020-09-03","N"
"LX162520","2020-09-03","91.873","93.873","implied","92.873","91.873","93.873","2020-09-03","N"
"LX162521","2020-09-03","98.521","99.354","6","98.9375","98.521","99.354","2020-09-03","N"
"LX162523","2020-09-03","99.333","100.417","3","99.875","99.333","100.417","2020-09-03","N"
"LX162525","2020-09-03","95.5","96.5","1","96","95.5","96.5","2020-09-03","N"
"LX162526","2020-09-03","94.157","95.157","implied","94.657","94.157","95.157","2020-09-03","N"
"LX162527","2020-09-03","97","98","1","97.5","97","98","2020-09-03","N"
"LX162528","2020-09-03","97","98","1","97.5","97","98","2020-09-03","N"
"LX162529","2020-09-03","95.657","96.657","implied","96.157","95.657","96.657","2020-09-03","N"
"LX162530","2020-09-03","92.125","93.875","4","93","92.125","93.875","2020-09-03","N"
"LX162531","2020-09-03","88.998","90.748","implied","89.873","88.998","90.748","2020-09-03","N"
"LX162536","2020-09-03","15","22.5","2","18.75","15","22.5","2020-09-03","N"
"LX162576","2020-09-03","98.438","99.354","6","98.896","98.438","99.354","2020-09-03","N"
"LX162577","2020-09-03","97.618","98.534","implied","98.076","97.618","98.534","2020-09-03","N"
"LX162581","2020-09-03","94.2","95.95","5","95.075","94.2","95.95","2020-09-03","N"
"LX162582","2020-09-03","91.286","92.661","implied","91.9735","91.286","92.661","2020-09-03","N"
"LX162584","2020-09-03","99","100.25","2","99.625","99","100.25","2020-09-03","N"
"LX162585","2020-09-03","98.18","99.43","implied","98.805","98.18","99.43","2020-09-03","N"
"LX162594","2020-09-03","96.75","97.75","1","97.25","96.75","97.75","2020-09-03","N"
"LX162598","2020-09-03","83","84","1","83.5","83","84","2020-09-03","N"
"LX162616","2020-09-03","92.873","94.498","implied","93.6855","92.873","94.498","2020-09-03","N"
"LX162624","2020-09-03","99","100","3","99.5","99","100","2020-09-03","N"
"LX162625","2020-09-03","98.18","99.18","implied","98.68","98.18","99.18","2020-09-03","N"
"LX162634","2020-09-03","81.247","83.441","implied","82.344","81.247","83.441","2020-09-03","N"
"LX162655","2020-09-03","90.188","92.063","4","91.1255","90.188","92.063","2020-09-03","N"
"LX162656","2020-09-03","87.061","88.936","implied","87.9985","87.061","88.936","2020-09-03","N"
"LX162659","2020-09-03","97.68","98.68","implied","98.18","97.68","98.68","2020-09-03","N"
"LX162697","2020-09-03","94.271","95.896","6","95.0835","94.271","95.896","2020-09-03","N"
"LX162698","2020-09-03","91.144","92.769","implied","91.9565","91.144","92.769","2020-09-03","N"
"LX162700","2020-09-03","70.25","74.75","4","72.5","70.25","74.75","2020-09-03","N"
"LX162711","2020-09-03","98.805","99.655","implied","99.23","98.805","99.655","2020-09-03","N"
"LX162717","2020-09-03","96.958","97.854","6","97.4","96.95","97.85","2020-09-03","N"
"LX162735","2020-09-03","97.875","98","1","97.9375","97.875","98","2020-09-03","N"
"LX162759","2020-09-03","98.13","98.83","implied","98.541","98.152","98.93","2020-09-03","N"
"LX162762","2020-09-03","89","91.833","3","90.4165","89","91.833","2020-09-03","N"
"LX162763","2020-09-03","80.453","84.078","8","82.2655","80.453","84.078","2020-09-03","N"
"LX162764","2020-09-03","76.366","79.991","implied","78.1785","76.366","79.991","2020-09-03","N"
"LX162774","2020-09-03","93.5","96.5","1","95","93.5","96.5","2020-09-03","N"
"LX162822","2020-09-03","90","92","1","91","90","92","2020-09-03","N"
"LX162823","2020-09-03","86.873","88.873","implied","87.873","86.873","88.873","2020-09-03","N"
"LX162834","2020-09-03","87","89","1","88","87","89","2020-09-03","N"
"LX162835","2020-09-03","72.038","74.788","implied","73.413","72.038","74.788","2020-09-03","N"
"LX162874","2020-09-03","97.708","98.917","3","98.3125","97.708","98.917","2020-09-03","N"
"LX162876","2020-09-03","97.9","98.85","5","98.375","97.9","98.85","2020-09-03","N"
"LX162894","2020-09-03","51.75","53.969","4","52.8595","51.75","53.969","2020-09-03","N"
"LX162895","2020-09-03","51","53.219","implied","52.1095","51","53.219","2020-09-03","N"
"LX162896","2020-09-03","45","47","1","46","45","47","2020-09-03","N"
"LX162899","2020-09-03","96.1","97.4","5","96.75","96.1","97.4","2020-09-03","N"
"LX162900","2020-09-03","93.844","95.594","4","94.719","93.844","95.594","2020-09-03","N"
"LX162904","2020-09-03","98.868","99.586","implied","99.227","98.868","99.586","2020-09-03","N"
"LX162907","2020-09-03","99","100","1","99.5","99","100","2020-09-03","N"
"LX162911","2020-09-03","95.333","96.667","3","96","95.333","96.667","2020-09-03","N"
"LX162912","2020-09-03","96.333","97.458","6","96.8955","96.333","97.458","2020-09-03","N"
"LX162966","2020-09-03","93.831","94.727","implied","94.273","93.823","94.723","2020-09-03","N"
"LX162974","2020-09-03","84.667","87.333","3","86","84.667","87.333","2020-09-03","N"
"LX162975","2020-09-03","80.58","83.246","implied","81.913","80.58","83.246","2020-09-03","N"
"LX162989","2020-09-03","100.313","100.938","2","100.6255","100.313","100.938","2020-09-03","N"
"LX162990","2020-09-03","99.493","100","implied","99.7465","99.493","100","2020-09-03","N"
"LX162993","2020-09-03","95","96.156","4","95.766","95.188","96.344","2020-09-03","N"
"LX162994","2020-09-03","100.375","101.125","1","100.75","100.375","101.125","2020-09-03","N"
"LX162996","2020-09-03","100","101","1","100.5","100","101","2020-09-03","N"
"LX163024","2020-09-03","95.3","97.075","5","96.1625","95.25","97.075","2020-09-03","N"
"LX163026","2020-09-03","96.958","97.958","3","97.458","96.958","97.958","2020-09-03","N"
"LX163027","2020-09-03","96","99","1","97.5","96","99","2020-09-03","N"
"LX163028","2020-09-03","97.868","98.868","implied","98.368","97.868","98.868","2020-09-03","N"
"LX163100","2020-09-03","98.266","98.979","6","98.672","98.344","99","2020-09-03","N"
"LX163108","2020-09-03","81.929","83.538","implied","82.7335","81.929","83.538","2020-09-03","N"
"LX163115","2020-09-03","98.13","98.83","implied","98.541","98.152","98.93","2020-09-03","N"
"LX163116","2020-09-03","98.13","98.83","implied","98.541","98.152","98.93","2020-09-03","N"
"LX163124","2020-09-03","95","97.75","3","96.375","95","97.75","2020-09-03","N"
"LX163125","2020-09-03","90.686","92.936","implied","93.0815","91.998","94.165","2020-09-03","N"
"LX163127","2020-09-03","90","95","1","92.5","90","95","2020-09-03","N"
"LX163129","2020-09-03","90","95","1","92.5","90","95","2020-09-03","N"
"LX163134","2020-09-03","93.5","96.5","1","95","93.5","96.5","2020-09-03","N"
"LX163154","2020-09-03","0.08","0.1","2","0.0495","0.044","0.055","2020-09-03","N"
"LX163155","2020-09-03","100","101","1","100.5","100","101","2020-09-03","N"
"LX163199","2020-09-03","92.5","95.5","1","94","92.5","95.5","2020-09-03","N"
"LX163200","2020-09-03","95","99","1","97","95","99","2020-09-03","N"
"LX163202","2020-09-03","91.873","95.873","implied","93.873","91.873","95.873","2020-09-03","N"
"LX163216","2020-09-03","91.5","93.5","1","92.5","91.5","93.5","2020-09-03","N"
"LX163219","2020-09-03","101.5","102.5","1","102","101.5","102.5","2020-09-03","N"
"LX163227","2020-09-03","91.831","92.748","implied","92.2895","91.831","92.748","2020-09-03","N"
"LX163228","2020-09-03","94.958","95.875","6","95.4165","94.958","95.875","2020-09-03","N"
"LX163229","2020-09-03","94.9","95.85","5","95.375","94.9","95.85","2020-09-03","N"
"LX163231","2020-09-03","94.167","95.75","6","94.9585","94.167","95.75","2020-09-03","N"
"LX163232","2020-09-03","91","95","1","93","91","95","2020-09-03","N"
"LX163240","2020-09-03","95.15","96.2","5","95.675","95.15","96.2","2020-09-03","N"
"LX163279","2020-09-03","94.498","95.123","implied","94.8105","94.498","95.123","2020-09-03","N"
"LX163282","2020-09-03","97.054","98.107","7","97.5805","97.054","98.107","2020-09-03","N"
"LX163284","2020-09-03","98.854","99.833","6","99.25","98.75","99.75","2020-09-03","N"
"LX163285","2020-09-03","98.034","99.013","implied","98.43","97.93","98.93","2020-09-03","N"
"LX163294","2020-09-03","98.25","99.25","3","98.75","98.25","99.25","2020-09-03","N"
"LX163295","2020-09-03","97.555","98.805","implied","98.18","97.555","98.805","2020-09-03","N"
"LX163297","2020-09-03","92","94","1","93","92","94","2020-09-03","N"
"LX163298","2020-09-03","88.873","90.873","implied","89.873","88.873","90.873","2020-09-03","N"
"LX163339","2020-09-03","95.333","96.667","3","96","95.333","96.667","2020-09-03","N"
"LX163415","2020-09-03","97.5","98.5","1","98","97.5","98.5","2020-09-03","N"
"LX163416","2020-09-03","62.333","65.667","3","64","62.333","65.667","2020-09-03","N"
"LX163460","2020-09-03","88.5","90.5","1","89.5","88.5","90.5","2020-09-03","N"
"LX163461","2020-09-03","80","85","1","82.5","80","85","2020-09-03","N"
"LX163466","2020-09-03","97.38","98.105","implied","97.7425","97.38","98.105","2020-09-03","N"
"LX163467","2020-09-03","50.5","54.167","3","52.3335","50.5","54.167","2020-09-03","N"
"LX163468","2020-09-03","50.5","54","2","52.25","50.5","54","2020-09-03","N"
"LX163494","2020-09-03","97","98","3","97.5","97","98","2020-09-03","N"
"LX163496","2020-09-03","95","97","1","96","95","97","2020-09-03","N"
"LX163510","2020-09-03","99.225","100.025","5","99.625","99.225","100.025","2020-09-03","N"
"LX163512","2020-09-03","97.43","98.93","implied","98.18","97.43","98.93","2020-09-03","N"
"LX163515","2020-09-03","93.927","94.98","implied","94.4535","93.927","94.98","2020-09-03","N"
"LX163530","2020-09-03","98.305","99.472","implied","98.8885","98.305","99.472","2020-09-03","N"
"LX163531","2020-09-03","98.305","99.472","implied","98.8885","98.305","99.472","2020-09-03","N"
"LX163537","2020-09-03","0.391","0.392","1","0.3915","0.391","0.392","2020-09-03","N"
"LX163538","2020-09-03","99.875","100","implied","99.9375","99.875","100","2020-09-03","N"
"LX163576","2020-09-03","98.68","99.13","implied","98.905","98.68","99.13","2020-09-03","N"
"LX163626","2020-09-03","91.99","93.036","implied","92.513","91.99","93.036","2020-09-03","N"
"LX163627","2020-09-03","68.913","73.413","implied","71.163","68.913","73.413","2020-09-03","N"
"LX163628","2020-09-03","26","30","2","28","26","30","2020-09-03","N"
"LX163658","2020-09-03","0.205","0.525","2","0.365","0.205","0.525","2020-09-03","N"
"LX163694","2020-09-03","97.125","98.125","2","97.625","97.125","98.125","2020-09-03","N"
"LX163695","2020-09-03","98.743","100","implied","99.3715","98.743","100","2020-09-03","N"
"LX163716","2020-09-03","93.623","94.623","implied","94.123","93.623","94.623","2020-09-03","N"
"LX163719","2020-09-03","88.375","90.125","2","89.25","88.375","90.125","2020-09-03","N"
"LX163798","2020-09-03","84","86","implied","85","84","86","2020-09-03","N"
"LX163800","2020-09-03","98.775","99.65","5","99.1375","98.675","99.6","2020-09-03","N"
"LX163801","2020-09-03","97.922","98.807","implied","98.296","97.841","98.751","2020-09-03","N"
"LX163805","2020-09-03","99.719","100.281","4","100","99.719","100.281","2020-09-03","N"
"LX163817","2020-09-03","80","83","1","81.5","80","83","2020-09-03","N"
"LX163895","2020-09-03","99.875","100","implied","99.9375","99.875","100","2020-09-03","N"
"LX163903","2020-09-03","82","85","1","83.5","82","85","2020-09-03","N"
"LX163904","2020-09-03","77.913","80.913","implied","79.413","77.913","80.913","2020-09-03","N"
"LX163912","2020-09-03","97.347","98.347","implied","97.847","97.347","98.347","2020-09-03","N"
"LX163914","2020-09-03","95","97.5","1","96.25","95","97.5","2020-09-03","N"
"LX163915","2020-09-03","95.75","96.75","2","96.25","95.75","96.75","2020-09-03","N"
"LX163916","2020-09-03","92.623","93.623","implied","93.123","92.623","93.623","2020-09-03","N"
"LX163919","2020-09-03","96.75","98","6","97.375","96.75","98","2020-09-03","N"
"LX163928","2020-09-03","99","100","1","99.5","99","100","2020-09-03","N"
"LX163929","2020-09-03","1.21","1.22","1","1.215","1.21","1.22","2020-09-03","N"
"LX163994","2020-09-03","86","88","1","87","86","88","2020-09-03","N"
"LX163995","2020-09-03","81.913","83.913","implied","82.913","81.913","83.913","2020-09-03","N"
"LX164054","2020-09-03","25.5","29.5","2","27.5","25.5","29.5","2020-09-03","N"
"LX164055","2020-09-03","25.375","29.375","implied","27.375","25.375","29.375","2020-09-03","N"
"LX164099","2020-09-03","90.25","92","5","91.1125","90.25","91.975","2020-09-03","N"
"LX164116","2020-09-03","88","92","1","90","88","92","2020-09-03","N"
"LX164118","2020-09-03","83.913","87.913","implied","85.913","83.913","87.913","2020-09-03","N"
"LX164119","2020-09-03","96.469","97.406","8","96.982","96.5","97.464","2020-09-03","N"
"LX164120","2020-09-03","96.5","100","2","98.25","96.5","100","2020-09-03","N"
"LX164141","2020-09-03","95.542","97.375","3","96.4585","95.542","97.375","2020-09-03","N"
"LX164142","2020-09-03","92.561","94.457","implied","93.509","92.561","94.457","2020-09-03","N"
"LX164155","2020-09-03","92","97","1","94.5","92","97","2020-09-03","N"
"LX164175","2020-09-03","94.5","96.5","3","95.5","94.5","96.5","2020-09-03","N"
"LX164176","2020-09-03","91.373","93.373","implied","92.373","91.373","93.373","2020-09-03","N"
"LX164178","2020-09-03","93.5","95","2","94.25","93.5","95","2020-09-03","N"
"LX164179","2020-09-03","92.157","93.657","implied","92.907","92.157","93.657","2020-09-03","N"
"LX164184","2020-09-03","96.036","97.321","7","96.6785","96.036","97.321","2020-09-03","N"
"LX164185","2020-09-03","92.909","94.194","implied","93.5515","92.909","94.194","2020-09-03","N"
"LX164187","2020-09-03","97","99","1","98","97","99","2020-09-03","N"
"LX164194","2020-09-03","97","98","1","97.5","97","98","2020-09-03","N"
"LX164195","2020-09-03","93.873","94.873","implied","94.373","93.873","94.873","2020-09-03","N"
"LX164220","2020-09-03","97","98","1","97.5","97","98","2020-09-03","N"
"LX164221","2020-09-03","97","98","1","97.5","97","98","2020-09-03","N"
"LX164222","2020-09-03","93.873","94.873","implied","94.373","93.873","94.873","2020-09-03","N"
"LX164234","2020-09-03","98","99","1","98.5","98","99","2020-09-03","N"
"LX164235","2020-09-03","97.18","98.18","implied","97.68","97.18","98.18","2020-09-03","N"
"LX164236","2020-09-03","92","94","1","93","92","94","2020-09-03","N"
"LX164237","2020-09-03","92","94","1","93","92","94","2020-09-03","N"
"LX164257","2020-09-03","100.25","100.5","1","100.375","100.25","100.5","2020-09-03","N"
"LX164258","2020-09-03","62.25","65.75","4","64","62.25","65.75","2020-09-03","N"
"LX164259","2020-09-03","61.5","65","implied","63.25","61.5","65","2020-09-03","N"
"LX164260","2020-09-03","47.667","54","3","50.8335","47.667","54","2020-09-03","N"
"LX164262","2020-09-03","99.167","99.74","12","99.4535","99.167","99.74","2020-09-03","N"
"LX164269","2020-09-03","64","69","1","66.5","64","69","2020-09-03","N"
"LX164274","2020-09-03","84.413","86.413","implied","85.413","84.413","86.413","2020-09-03","N"
"LX164324","2020-09-03","94.706","96.04","implied","95.373","94.706","96.04","2020-09-03","N"
"LX164330","2020-09-03","88.657","90.657","implied","89.657","88.657","90.657","2020-09-03","N"
"LX164355","2020-09-03","37.125","40.125","4","38.625","37.125","40.125","2020-09-03","N"
"LX164383","2020-09-03","94.373","96.873","implied","95.623","94.373","96.873","2020-09-03","N"
"LX164386","2020-09-03","95.679","96.857","7","96.268","95.679","96.857","2020-09-03","N"
"LX164457","2020-09-03","95","97","1","96","95","97","2020-09-03","N"
"LX164458","2020-09-03","95","97","1","96","95","97","2020-09-03","N"
"LX164459","2020-09-03","94","96","1","95","94","96","2020-09-03","N"
"LX164474","2020-09-03","22.25","25.929","7","24.0895","22.25","25.929","2020-09-03","N"
"LX164475","2020-09-03","0.25","10.25","1","5.25","0.25","10.25","2020-09-03","N"
"LX164483","2020-09-03","100.281","100.625","4","100.453","100.281","100.625","2020-09-03","N"
"LX164496","2020-09-03","98.75","99.75","4","99.25","98.75","99.75","2020-09-03","N"
"LX164497","2020-09-03","98.201","99.146","implied","98.6595","98.18","99.139","2020-09-03","N"
"LX164506","2020-09-03","96","99","1","97.5","96","99","2020-09-03","N"
"LX164508","2020-09-03","92.873","95.873","implied","94.373","92.873","95.873","2020-09-03","N"
"LX164509","2020-09-03","96","100","1","98","96","100","2020-09-03","N"
"LX164513","2020-09-03","88.873","92.873","implied","90.873","88.873","92.873","2020-09-03","N"
"LX164606","2020-09-03","97.5","98","1","97.75","97.5","98","2020-09-03","N"
"LX164614","2020-09-03","65","70","1","67.5","65","70","2020-09-03","N"
"LX164639","2020-09-03","0.015","0.02","1","0.0175","0.015","0.02","2020-09-03","N"
"LX164643","2020-09-03","94.623","95.501","implied","95.0425","94.614","95.471","2020-09-03","N"
"LX164644","2020-09-03","87.811","89.811","implied","88.811","87.811","89.811","2020-09-03","N"
"LX164645","2020-09-03","94.373","95.373","implied","94.873","94.373","95.373","2020-09-03","N"
"LX164651","2020-09-03","98.805","99.455","implied","99.13","98.805","99.455","2020-09-03","N"
"LX164734","2020-09-03","99","100","1","99.5","99","100","2020-09-03","N"
"LX164754","2020-09-03","97.263","98.097","implied","97.68","97.263","98.097","2020-09-03","N"
"LX164774","2020-09-03","93.852","94.977","implied","94.4145","93.852","94.977","2020-09-03","N"
"LX164782","2020-09-03","98.667","99.667","3","99.167","98.667","99.667","2020-09-03","N"
"LX164836","2020-09-03","99.5","100.5","1","100","99.5","100.5","2020-09-03","N"
"LX164837","2020-09-03","98.68","99.68","implied","99.18","98.68","99.68","2020-09-03","N"
"LX164876","2020-09-03","83.125","85.054","7","84.0895","83.125","85.054","2020-09-03","N"
"LX164887","2020-09-03","79.826","82.475","8","81.1505","79.826","82.475","2020-09-03","N"
"LX164888","2020-09-03","75.739","78.388","implied","77.0635","75.739","78.388","2020-09-03","N"
"LX164889","2020-09-03","60","64.774","8","62.387","60","64.774","2020-09-03","N"
"LX164890","2020-09-03","76","77.375","4","76.75","75.8","77.7","2020-09-03","N"
"LX164896","2020-09-03","95","96.5","3","95.75","95","96.5","2020-09-03","N"
"LX164898","2020-09-03","95.125","97.125","2","96.125","95.125","97.125","2020-09-03","N"
"LX164899","2020-09-03","94.75","97.75","1","96.25","94.75","97.75","2020-09-03","N"
"LX164900","2020-09-03","91.873","93.373","implied","92.623","91.873","93.373","2020-09-03","N"
"LX164914","2020-09-03","90.25","93.75","2","92","90.25","93.75","2020-09-03","N"
"LX164915","2020-09-03","87.123","90.623","implied","88.873","87.123","90.623","2020-09-03","N"
"LX164934","2020-09-03","95","100","1","97.5","95","100","2020-09-03","N"
"LX164940","2020-09-03","98.961","99.586","implied","99.2735","98.961","99.586","2020-09-03","N"
"LX164944","2020-09-03","10","12.75","4","11.375","10","12.75","2020-09-03","N"
"LX164993","2020-09-03","88.873","90.873","implied","89.873","88.873","90.873","2020-09-03","N"
"LX165034","2020-09-03","82.5","87.5","1","85","82.5","87.5","2020-09-03","N"
"LX165074","2020-09-03","94.667","95.667","3","95.167","94.667","95.667","2020-09-03","N"
"LX165075","2020-09-03","91.54","92.54","implied","92.04","91.54","92.54","2020-09-03","N"
"LX165081","2020-09-03","90","92","1","91","90","92","2020-09-03","N"
"LX165082","2020-09-03","86.873","88.873","implied","87.873","86.873","88.873","2020-09-03","N"
"LX165084","2020-09-03","90","92","1","91","90","92","2020-09-03","N"
"LX165155","2020-09-03","97.25","98","1","97.625","97.25","98","2020-09-03","N"
"LX165158","2020-09-03","70.225","72.625","10","71.425","70.225","72.625","2020-09-03","N"
"LX165160","2020-09-03","0.057","0.13","3","0.0935","0.057","0.13","2020-09-03","N"
"LX165161","2020-09-03","2.25","3.917","3","3.0835","2.25","3.917","2020-09-03","N"
"LX165176","2020-09-03","98.555","99.555","implied","99.055","98.555","99.555","2020-09-03","N"
"LX165179","2020-09-03","98","100","1","99","98","100","2020-09-03","N"
"LX165180","2020-09-03","97.18","99.18","implied","98.18","97.18","99.18","2020-09-03","N"
"LX165181","2020-09-03","90","95","1","92.5","90","95","2020-09-03","N"
"LX165183","2020-09-03","93.458","94.208","3","93.813","93.438","94.188","2020-09-03","N"
"LX165184","2020-09-03","90.331","91.081","implied","90.686","90.311","91.061","2020-09-03","N"
"LX165185","2020-09-03","83.5","86","2","84.75","83.5","86","2020-09-03","N"
"LX165186","2020-09-03","82.25","84.25","2","83.25","82.25","84.25","2020-09-03","N"
"LX165187","2020-09-03","84.55","86.4","5","85.475","84.55","86.4","2020-09-03","N"
"LX165216","2020-09-03","412.5","512.5","2","462.5","412.5","512.5","2020-09-03","N"
"LX165235","2020-09-03","99.5","100.5","1","100","99.5","100.5","2020-09-03","N"
"LX165236","2020-09-03","96.75","97.75","1","97.25","96.75","97.75","2020-09-03","N"
"LX165237","2020-09-03","99.086","99.899","implied","99.4925","99.086","99.899","2020-09-03","N"
"LX165293","2020-09-03","97","98.344","4","97.672","97","98.344","2020-09-03","N"
"LX165294","2020-09-03","94.563","95.688","10","95.1255","94.563","95.688","2020-09-03","N"
"LX165295","2020-09-03","94.686","95.936","implied","95.311","94.686","95.936","2020-09-03","N"
"LX165304","2020-09-03","43.5","46","2","44.75","43.5","46","2020-09-03","N"
"LX165305","2020-09-03","66","69.75","implied","67.875","66","69.75","2020-09-03","N"
"LX165306","2020-09-03","94.748","95.748","implied","95.248","94.748","95.748","2020-09-03","N"
"LX165374","2020-09-03","98.042","99.042","3","98.542","98.042","99.042","2020-09-03","N"
"LX165376","2020-09-03","90.134","92.415","implied","91.2895","90.352","92.227","2020-09-03","N"
"LX165379","2020-09-03","87.25","90.75","implied","89","87.25","90.75","2020-09-03","N"
"LX165380","2020-09-03","87.25","90.75","implied","89","87.25","90.75","2020-09-03","N"
"LX165381","2020-09-03","87.25","90.75","implied","89","87.25","90.75","2020-09-03","N"
"LX165390","2020-09-03","97.167","98","3","97.5835","97.167","98","2020-09-03","N"
"LX165391","2020-09-03","94.04","94.873","implied","94.4565","94.04","94.873","2020-09-03","N"
"LX165393","2020-09-03","97","98","1","97.5","97","98","2020-09-03","N"
"LX165394","2020-09-03","97","98","1","97.5","97","98","2020-09-03","N"
"LX165395","2020-09-03","93.873","94.873","implied","94.373","93.873","94.873","2020-09-03","N"
"LX165396","2020-09-03","98.563","99.516","8","99.0395","98.563","99.516","2020-09-03","N"
"LX165397","2020-09-03","91","92","1","91.5","91","92","2020-09-03","N"
"LX165398","2020-09-03","91","92","1","91.5","91","92","2020-09-03","N"
"LX165414","2020-09-03","97.5","99","1","98.25","97.5","99","2020-09-03","N"
"LX165415","2020-09-03","96","97","1","96.5","96","97","2020-09-03","N"
"LX165416","2020-09-03","94.373","95.873","implied","95.123","94.373","95.873","2020-09-03","N"
"LX165440","2020-09-03","98.083","99.083","3","98.583","98.083","99.083","2020-09-03","N"
"LX165449","2020-09-03","79.125","81.792","3","80.4585","79.125","81.792","2020-09-03","N"
"LX165450","2020-09-03","75.288","79.288","implied","77.288","75.288","79.288","2020-09-03","N"
"LX165461","2020-09-03","97.675","98.566","implied","98.0995","97.654","98.545","2020-09-03","N"
"LX165475","2020-09-03","98","98.875","2","98.4375","98","98.875","2020-09-03","N"
"LX165476","2020-09-03","99.25","100.25","1","99.75","99.25","100.25","2020-09-03","N"
"LX165477","2020-09-03","98","99.05","5","98.525","98","99.05","2020-09-03","N"
"LX165479","2020-09-03","97.18","98.23","implied","97.705","97.18","98.23","2020-09-03","N"
"LX165484","2020-09-03","98.075","99.275","5","98.675","98.075","99.275","2020-09-03","N"
"LX165517","2020-09-03","79.038","80.967","implied","80.0025","79.038","80.967","2020-09-03","N"
"LX165519","2020-09-03","98.875","99.125","2","99.333","99.083","99.583","2020-09-03","N"
"LX165520","2020-09-03","98.055","98.305","implied","98.513","98.263","98.763","2020-09-03","N"
"LX165522","2020-09-03","88.1","90.2","5","89.15","88.1","90.2","2020-09-03","N"
"LX165539","2020-09-03","83","85","1","84","83","85","2020-09-03","N"
"LX165595","2020-09-03","98.875","100.375","2","99.625","98.875","100.375","2020-09-03","N"
"LX165596","2020-09-03","96.095","97.095","implied","96.595","96.095","97.095","2020-09-03","N"
"LX165605","2020-09-03","98","99.5","1","98.75","98","99.5","2020-09-03","N"
"LX165609","2020-09-03","93.844","95.594","4","94.719","93.844","95.594","2020-09-03","N"
"LX165610","2020-09-03","90.717","92.467","implied","91.592","90.717","92.467","2020-09-03","N"
"LX165615","2020-09-03","93","94","1","93.5","93","94","2020-09-03","N"
"LX165618","2020-09-03","95.907","97.407","implied","96.657","95.907","97.407","2020-09-03","N"
"LX165620","2020-09-03","91.623","92.623","implied","92.123","91.623","92.623","2020-09-03","N"
"LX165624","2020-09-03","96.354","97.229","6","96.7915","96.354","97.229","2020-09-03","N"
"LX165625","2020-09-03","95.75","98.75","1","97.25","95.75","98.75","2020-09-03","N"
"LX165626","2020-09-03","95.75","98.75","1","97.25","95.75","98.75","2020-09-03","N"
"LX165627","2020-09-03","92.623","95.623","implied","94.123","92.623","95.623","2020-09-03","N"
"LX165634","2020-09-03","96.278","97.389","9","96.8335","96.278","97.389","2020-09-03","N"
"LX165635","2020-09-03","98.063","99.188","4","98.6255","98.063","99.188","2020-09-03","N"
"LX165659","2020-09-03","94.667","96.333","3","96","95","97","2020-09-03","N"
"LX165660","2020-09-03","91.54","93.206","implied","92.873","91.873","93.873","2020-09-03","N"
"LX165694","2020-09-03","96.75","98.25","1","97.5","96.75","98.25","2020-09-03","N"
"LX165715","2020-09-03","99","100.5","1","99.75","99","100.5","2020-09-03","N"
"LX165718","2020-09-03","93.151","94.262","implied","93.7065","93.151","94.262","2020-09-03","N"
"LX165775","2020-09-03","98.18","99.18","implied","98.68","98.18","99.18","2020-09-03","N"
"LX165794","2020-09-03","95.125","96.313","4","95.8125","95.125","96.5","2020-09-03","N"
"LX165798","2020-09-03","84.013","86.113","implied","85.063","84.013","86.113","2020-09-03","N"
"LX165836","2020-09-03","35","40","1","37.5","35","40","2020-09-03","N"
"LX165843","2020-09-03","0.313","2.688","2","1.5005","0.313","2.688","2020-09-03","N"
"LX165894","2020-09-03","99.906","100.406","4","100.156","99.906","100.406","2020-09-03","N"
"LX165895","2020-09-03","48.389","50.614","8","49.4855","48.359","50.612","2020-09-03","N"
"LX165896","2020-09-03","85.5","88.5","1","87","85.5","88.5","2020-09-03","N"
"LX165897","2020-09-03","81.413","84.413","implied","82.913","81.413","84.413","2020-09-03","N"
"LX165924","2020-09-03","93.483","94.493","implied","94.01","93.498","94.522","2020-09-03","N"
"LX165938","2020-09-03","93.873","95.873","implied","94.873","93.873","95.873","2020-09-03","N"
"LX165991","2020-09-03","83.375","88.375","1","85.875","83.375","88.375","2020-09-03","N"
"LX165998","2020-09-03","97.969","98.656","4","98.3125","97.969","98.656","2020-09-03","N"
"LX165999","2020-09-03","94.842","95.529","implied","95.1855","94.842","95.529","2020-09-03","N"
"LX166000","2020-09-03","90.25","92.5","4","91.375","90.25","92.5","2020-09-03","N"
"LX166007","2020-09-03","28.5","31.5","2","30","28.5","31.5","2020-09-03","N"
"LX166008","2020-09-03","95.563","96.771","6","96.167","95.563","96.771","2020-09-03","N"
"LX166009","2020-09-03","99.375","100.208","3","99.7915","99.375","100.208","2020-09-03","N"
"LX166010","2020-09-03","98.555","99.388","implied","98.9715","98.555","99.388","2020-09-03","N"
"LX166013","2020-09-03","95","98","1","96.5","95","98","2020-09-03","N"
"LX166014","2020-09-03","91.873","94.873","implied","93.373","91.873","94.873","2020-09-03","N"
"LX166076","2020-09-03","84","86","1","85","84","86","2020-09-03","N"
"LX166080","2020-09-03","97.43","98.855","implied","98.1425","97.43","98.855","2020-09-03","N"
"LX166114","2020-09-03","97.375","98.625","2","98","97.375","98.625","2020-09-03","N"
"LX166121","2020-09-03","98.263","99.18","implied","98.7635","98.347","99.18","2020-09-03","N"
"LX166122","2020-09-03","91.831","92.748","implied","92.2895","91.831","92.748","2020-09-03","N"
"LX166124","2020-09-03","80.413","82.413","implied","81.413","80.413","82.413","2020-09-03","N"
