LoanX ID,Mark Date,Bid,Offer,Depth,Evaluated Price,Close Bid,Close Offer,Close Date,Contributed
"LX165476","2020-08-26","99","100","1","99.5","99","100","2020-08-26","N"
"LX165477","2020-08-26","97.141","98.109","8","97.625","97.141","98.109","2020-08-26","N"
"LX165479","2020-08-26","94.014","94.982","implied","94.498","94.014","94.982","2020-08-26","N"
"LX165484","2020-08-26","97.7","99","5","98.35","97.7","99","2020-08-26","N"
"LX165517","2020-08-26","78.302","80.802","implied","79.552","78.302","80.802","2020-08-26","N"
"LX165519","2020-08-26","98.625","99.125","2","98.875","98.625","99.125","2020-08-26","N"
"LX165520","2020-08-26","97.805","98.305","implied","98.055","97.805","98.305","2020-08-26","N"
"LX165522","2020-08-26","88","90.2","5","89.1","88","90.2","2020-08-26","N"
"LX165539","2020-08-26","83","85","1","84","83","85","2020-08-26","N"
"LX165595","2020-08-26","98.875","100.375","2","99.625","98.875","100.375","2020-08-26","N"
"LX165596","2020-08-26","96.095","97.095","implied","96.595","96.095","97.095","2020-08-26","N"
"LX165605","2020-08-26","97","98.5","1","97.75","97","98.5","2020-08-26","N"
"LX165609","2020-08-26","93.95","95.65","5","94.8","93.95","95.65","2020-08-26","N"
"LX165610","2020-08-26","90.823","92.523","implied","91.673","90.823","92.523","2020-08-26","N"
"LX165615","2020-08-26","93","94","1","93.5","93","94","2020-08-26","N"
"LX165618","2020-08-26","95.907","97.407","implied","96.657","95.907","97.407","2020-08-26","N"
"LX165620","2020-08-26","90.04","91.79","implied","90.915","90.04","91.79","2020-08-26","N"
"LX165624","2020-08-26","95.764","96.542","9","96.153","95.764","96.542","2020-08-26","N"
"LX165625","2020-08-26","95.75","98.75","1","97.25","95.75","98.75","2020-08-26","N"
"LX165626","2020-08-26","95.75","98.75","1","97.25","95.75","98.75","2020-08-26","N"
"LX165627","2020-08-26","92.623","95.623","implied","94.123","92.623","95.623","2020-08-26","N"
"LX165634","2020-08-26","93.536","94.893","7","94.2145","93.536","94.893","2020-08-26","N"
"LX165635","2020-08-26","95.268","96.393","7","95.7055","95.125","96.286","2020-08-26","N"
"LX165659","2020-08-26","93","94.5","2","93.75","93","94.5","2020-08-26","N"
"LX165660","2020-08-26","89.873","91.373","implied","90.623","89.873","91.373","2020-08-26","N"
"LX165694","2020-08-26","96.5","98","1","97.25","96.5","98","2020-08-26","N"
"LX165715","2020-08-26","98.5","100","1","99.25","98.5","100","2020-08-26","N"
"LX165718","2020-08-26","90.409","91.766","implied","91.0875","90.409","91.766","2020-08-26","N"
"LX165775","2020-08-26","98.18","99.18","implied","98.68","98.18","99.18","2020-08-26","N"
"LX165794","2020-08-26","94.625","96.625","4","95.625","94.625","96.625","2020-08-26","N"
"LX165798","2020-08-26","83.913","86.113","implied","85.013","83.913","86.113","2020-08-26","N"
"LX165836","2020-08-26","35","40","1","37.5","35","40","2020-08-26","N"
"LX165843","2020-08-26","0.313","2.688","2","1.5005","0.313","2.688","2020-08-26","N"
"LX165894","2020-08-26","99.313","100.219","4","99.766","99.313","100.219","2020-08-26","N"
"LX165895","2020-08-26","48.212","50.411","8","49.3145","48.212","50.417","2020-08-26","N"
"LX165896","2020-08-26","82.167","84.5","3","83.3335","82.167","84.5","2020-08-26","N"
"LX165897","2020-08-26","78.08","80.413","implied","79.2465","78.08","80.413","2020-08-26","N"
"LX165924","2020-08-26","92.842","93.748","implied","93.295","92.842","93.748","2020-08-26","N"
"LX165938","2020-08-26","91.051","92.936","implied","91.9935","91.051","92.936","2020-08-26","N"
"LX165991","2020-08-26","83","88","1","85.5","83","88","2020-08-26","N"
"LX165998","2020-08-26","97.281","98.406","4","97.8435","97.281","98.406","2020-08-26","N"
"LX165999","2020-08-26","94.154","95.279","implied","94.7165","94.154","95.279","2020-08-26","N"
"LX166000","2020-08-26","90","92","2","91","90","92","2020-08-26","N"
"LX166007","2020-08-26","30","35","1","32.5","30","35","2020-08-26","N"
"LX166008","2020-08-26","95.25","96.458","6","95.854","95.25","96.458","2020-08-26","N"
"LX166009","2020-08-26","98.3","99.25","5","98.775","98.3","99.25","2020-08-26","N"
"LX166010","2020-08-26","97.48","98.43","implied","97.955","97.48","98.43","2020-08-26","N"
"LX166013","2020-08-26","95","98","1","96.5","95","98","2020-08-26","N"
"LX166014","2020-08-26","91.873","94.873","implied","93.373","91.873","94.873","2020-08-26","N"
"LX166076","2020-08-26","84","86","1","85","84","86","2020-08-26","N"
"LX166080","2020-08-26","94.217","95.623","implied","94.92","94.217","95.623","2020-08-26","N"
"LX166114","2020-08-26","95.906","97.219","4","96.5625","95.906","97.219","2020-08-26","N"
"LX166121","2020-08-26","98.18","99.013","implied","98.5965","98.18","99.013","2020-08-26","N"
"LX166122","2020-08-26","90.931","91.835","implied","91.3635","90.892","91.835","2020-08-26","N"
"LX166124","2020-08-26","77.694","79.694","implied","78.694","77.694","79.694","2020-08-26","N"
"LX166126","2020-08-26","96.5","97.5","1","97","96.5","97.5","2020-08-26","N"
"LX166128","2020-08-26","73.08","76.413","implied","74.7465","73.08","76.413","2020-08-26","N"
"LX166129","2020-08-26","96.125","98.125","3","97.125","96.125","98.125","2020-08-26","N"
"LX166130","2020-08-26","89","90","1","89.5","89","90","2020-08-26","N"
"LX166142","2020-08-26","91","92","1","91.5","91","92","2020-08-26","N"
"LX166143","2020-08-26","87.873","88.873","implied","88.373","87.873","88.873","2020-08-26","N"
"LX166158","2020-08-26","93.873","95.217","implied","94.545","93.873","95.217","2020-08-26","N"
"LX166159","2020-08-26","91.051","92.936","implied","91.9935","91.051","92.936","2020-08-26","N"
"LX166164","2020-08-26","97.18","98.18","implied","97.68","97.18","98.18","2020-08-26","N"
"LX166166","2020-08-26","15","25","1","20","15","25","2020-08-26","N"
"LX166167","2020-08-26","92.725","94.037","implied","93.381","92.725","94.037","2020-08-26","N"
"LX166199","2020-08-26","98.25","100","2","99.125","98.25","100","2020-08-26","N"
"LX166200","2020-08-26","97.43","99.18","implied","98.305","97.43","99.18","2020-08-26","N"
"LX166203","2020-08-26","96.725","97.85","5","97.2875","96.725","97.85","2020-08-26","N"
"LX166206","2020-08-26","93.598","94.723","implied","94.1605","93.598","94.723","2020-08-26","N"
"LX166211","2020-08-26","98.68","99.43","implied","99.055","98.68","99.43","2020-08-26","N"
"LX166297","2020-08-26","93","95","1","94","93","95","2020-08-26","N"
"LX166298","2020-08-26","92.833","94","3","93.4165","92.833","94","2020-08-26","N"
"LX166299","2020-08-26","82","87","1","84.5","82","87","2020-08-26","N"
"LX166425","2020-08-26","84.913","85.913","implied","85.413","84.913","85.913","2020-08-26","N"
"LX166427","2020-08-26","94.6","95.5","5","95.05","94.6","95.5","2020-08-26","N"
"LX166458","2020-08-26","92.498","93.436","implied","92.967","92.498","93.436","2020-08-26","N"
"LX166460","2020-08-26","89.5","91.5","2","90.5","89.5","91.5","2020-08-26","N"
"LX166542","2020-08-26","97.805","98.305","implied","98.055","97.805","98.305","2020-08-26","N"
"LX166755","2020-08-26","92","97","1","94.5","92","97","2020-08-26","N"
"LX166774","2020-08-26","93.25","94.75","4","94","93.25","94.75","2020-08-26","N"
"LX166775","2020-08-26","90.123","91.623","implied","90.873","90.123","91.623","2020-08-26","N"
"LX166814","2020-08-26","93.675","94.975","5","94.325","93.675","94.975","2020-08-26","N"
"LX166815","2020-08-26","90.665","91.998","implied","91.3315","90.665","91.998","2020-08-26","N"
"LX166836","2020-08-26","93.598","94.723","implied","94.1605","93.598","94.723","2020-08-26","N"
"LX166837","2020-08-26","94.326","95.483","implied","94.9045","94.326","95.483","2020-08-26","N"
"LX166918","2020-08-26","95.167","97","3","96.0835","95.167","97","2020-08-26","N"
"LX166919","2020-08-26","92.707","93.873","implied","93.29","92.707","93.873","2020-08-26","N"
"LX166920","2020-08-26","85","92","1","88.5","85","92","2020-08-26","N"
"LX166937","2020-08-26","97","97.917","3","97.4585","97","97.917","2020-08-26","N"
"LX166938","2020-08-26","94.061","95.144","implied","94.6025","94.061","95.144","2020-08-26","N"
"LX166939","2020-08-26","94.656","96.75","4","95.703","94.656","96.75","2020-08-26","N"
"LX167057","2020-08-26","98.125","99.083","6","98.604","98.125","99.083","2020-08-26","N"
"LX167058","2020-08-26","84.5","89.5","1","87","84.5","89.5","2020-08-26","N"
"LX167059","2020-08-26","80.413","85.413","implied","82.913","80.413","85.413","2020-08-26","N"
"LX167060","2020-08-26","90","93","1","91.5","90","93","2020-08-26","N"
"LX167061","2020-08-26","86.873","89.873","implied","88.373","86.873","89.873","2020-08-26","N"
"LX167062","2020-08-26","96","97","1","96.5","96","97","2020-08-26","N"
"LX167063","2020-08-26","96.125","96.875","2","96.5","96.125","96.875","2020-08-26","N"
"LX167085","2020-08-26","80","82","1","81","80","82","2020-08-26","N"
"LX167086","2020-08-26","75.913","77.913","implied","76.913","75.913","77.913","2020-08-26","N"
"LX167087","2020-08-26","100.042","100.75","6","100.396","100.042","100.75","2020-08-26","N"
"LX167156","2020-08-26","99.854","100.292","6","100.073","99.854","100.292","2020-08-26","N"
"LX167157","2020-08-26","99.034","99.472","implied","99.253","99.034","99.472","2020-08-26","N"
"LX167174","2020-08-26","47","53.167","6","50.0835","47","53.167","2020-08-26","N"
"LX167175","2020-08-26","46.875","53.042","implied","49.9585","46.875","53.042","2020-08-26","N"
"LX167176","2020-08-26","10","20","1","15","10","20","2020-08-26","N"
"LX167179","2020-08-26","98.625","99.625","2","99.125","98.625","99.625","2020-08-26","N"
"LX167185","2020-08-26","85","90","2","87.5","85","90","2020-08-26","N"
"LX167186","2020-08-26","80.913","85.913","implied","83.413","80.913","85.913","2020-08-26","N"
"LX167187","2020-08-26","82.625","84.792","6","83.7085","82.625","84.792","2020-08-26","N"
"LX167188","2020-08-26","48.5","49.5","1","47.844","47.188","48.5","2020-08-26","N"
"LX167190","2020-08-26","84.844","89.156","4","87","84.844","89.156","2020-08-26","N"
"LX167191","2020-08-26","80.757","85.069","implied","82.913","80.757","85.069","2020-08-26","N"
"LX167192","2020-08-26","97.083","98.333","3","97.708","97.083","98.333","2020-08-26","N"
"LX167193","2020-08-26","94.05","95.2","5","94.625","94.05","95.2","2020-08-26","N"
"LX167194","2020-08-26","92.982","94.39","implied","93.686","92.982","94.39","2020-08-26","N"
"LX167195","2020-08-26","94.411","95.589","7","95","94.411","95.589","2020-08-26","N"
"LX167236","2020-08-26","76.385","78.626","9","77.5075","76.387","78.628","2020-08-26","N"
"LX167246","2020-08-26","90.333","93.667","3","92","90.333","93.667","2020-08-26","N"
"LX167247","2020-08-26","87.206","90.54","implied","88.873","87.206","90.54","2020-08-26","N"
"LX167254","2020-08-26","95","97","1","96","95","97","2020-08-26","N"
"LX167277","2020-08-26","88","90","1","89","88","90","2020-08-26","N"
"LX167278","2020-08-26","83.913","85.913","implied","84.913","83.913","85.913","2020-08-26","N"
"LX167279","2020-08-26","96.446","97.232","7","96.75","96.344","97.156","2020-08-26","N"
"LX167280","2020-08-26","93.319","94.105","implied","93.623","93.217","94.029","2020-08-26","N"
"LX167282","2020-08-26","94.5","96.5","4","95.344","94.313","96.375","2020-08-26","N"
"LX167283","2020-08-26","99","100","1","99.5","99","100","2020-08-26","N"
"LX167293","2020-08-26","98.375","99.625","2","99","98.375","99.625","2020-08-26","N"
"LX167294","2020-08-26","97.555","98.805","implied","98.18","97.555","98.805","2020-08-26","N"
"LX167301","2020-08-26","89.873","91.873","implied","90.873","89.873","91.873","2020-08-26","N"
"LX167320","2020-08-26","98.68","99.68","implied","99.18","98.68","99.68","2020-08-26","N"
"LX167337","2020-08-26","95.5","99.5","1","97.5","95.5","99.5","2020-08-26","N"
"LX167338","2020-08-26","92.373","96.373","implied","94.373","92.373","96.373","2020-08-26","N"
"LX167354","2020-08-26","97.333","99.333","3","98.333","97.333","99.333","2020-08-26","N"
"LX167355","2020-08-26","99.5","100","1","99.75","99.5","100","2020-08-26","N"
"LX167356","2020-08-26","99.182","99.682","implied","99.432","99.182","99.682","2020-08-26","N"
"LX167363","2020-08-26","98.682","99.432","implied","99.057","98.682","99.432","2020-08-26","N"
"LX167364","2020-08-26","99","99.75","1","99.375","99","99.75","2020-08-26","N"
"LX167383","2020-08-26","89","94","1","91.5","89","94","2020-08-26","N"
"LX167385","2020-08-26","84.913","89.913","implied","87.413","84.913","89.913","2020-08-26","N"
"LX167399","2020-08-26","96","98","1","97","96","98","2020-08-26","N"
"LX167400","2020-08-26","96","98","1","97","96","98","2020-08-26","N"
"LX167438","2020-08-26","95","97","1","96","95","97","2020-08-26","N"
"LX167439","2020-08-26","91.873","93.873","implied","92.873","91.873","93.873","2020-08-26","N"
"LX167440","2020-08-26","97.958","98.958","6","98.458","97.958","98.958","2020-08-26","N"
"LX167441","2020-08-26","94.831","95.831","implied","95.331","94.831","95.831","2020-08-26","N"
"LX167442","2020-08-26","96.583","98.083","3","97.333","96.583","98.083","2020-08-26","N"
"LX167443","2020-08-26","80.042","82.25","6","81.146","80.042","82.25","2020-08-26","N"
"LX167450","2020-08-26","98.205","99.08","implied","98.6425","98.205","99.08","2020-08-26","N"
"LX167455","2020-08-26","92.873","94.873","implied","93.873","92.873","94.873","2020-08-26","N"
"LX167457","2020-08-26","72.163","75.413","implied","73.788","72.163","75.413","2020-08-26","N"
"LX167459","2020-08-26","94.75","96.75","2","95.75","94.75","96.75","2020-08-26","N"
"LX167460","2020-08-26","94.083","95.25","3","94.6665","94.083","95.25","2020-08-26","N"
"LX167461","2020-08-26","90.956","92.123","implied","91.5395","90.956","92.123","2020-08-26","N"
"LX167476","2020-08-26","97","98","1","97.5","97","98","2020-08-26","N"
"LX167477","2020-08-26","94","95","1","94.5","94","95","2020-08-26","N"
"LX167479","2020-08-26","0.1","0.5","1","0.3","0.1","0.5","2020-08-26","N"
"LX167480","2020-08-26","5.5","7.5","2","6.5","5.5","7.5","2020-08-26","N"
"LX167495","2020-08-26","91.373","93.373","implied","92.217","91.186","93.248","2020-08-26","N"
"LX167515","2020-08-26","99.432","99.932","implied","99.682","99.432","99.932","2020-08-26","N"
"LX167516","2020-08-26","99.75","100.25","1","100","99.75","100.25","2020-08-26","N"
"LX167521","2020-08-26","50.55","53.75","5","52.15","50.55","53.75","2020-08-26","N"
"LX167522","2020-08-26","49.8","53","implied","51.4","49.8","53","2020-08-26","N"
"LX167528","2020-08-26","91.75","96.75","1","94.25","91.75","96.75","2020-08-26","N"
"LX167529","2020-08-26","88.623","93.623","implied","91.123","88.623","93.623","2020-08-26","N"
"LX167534","2020-08-26","99","100","1","99.5","99","100","2020-08-26","N"
"LX167535","2020-08-26","98.682","99.682","implied","99.182","98.682","99.682","2020-08-26","N"
"LX167538","2020-08-26","76.125","78.375","4","77.25","76.125","78.375","2020-08-26","N"
"LX167539","2020-08-26","76.5","78.5","3","77.5","76.5","78.5","2020-08-26","N"
"LX167541","2020-08-26","72.038","74.288","implied","73.163","72.038","74.288","2020-08-26","N"
"LX167617","2020-08-26","96.5","97.5","1","97","96.5","97.5","2020-08-26","N"
"LX167621","2020-08-26","92.5","94","2","93.25","92.5","94","2020-08-26","N"
"LX167631","2020-08-26","94.25","95.25","2","94.75","94.25","95.25","2020-08-26","N"
"LX167632","2020-08-26","91.123","92.123","implied","91.623","91.123","92.123","2020-08-26","N"
"LX167657","2020-08-26","85.569","87.556","3","86.5","85.5","87.5","2020-08-26","N"
"LX167661","2020-08-26","92.667","94","3","93.3335","92.667","94","2020-08-26","N"
"LX167666","2020-08-26","99","100","1","99.5","99","100","2020-08-26","N"
"LX167667","2020-08-26","98.18","99.18","implied","98.68","98.18","99.18","2020-08-26","N"
"LX167672","2020-08-26","93.25","94.625","4","93.9375","93.25","94.625","2020-08-26","N"
"LX167673","2020-08-26","90.123","91.498","implied","90.8105","90.123","91.498","2020-08-26","N"
"LX167679","2020-08-26","91.656","93.25","4","92.453","91.656","93.25","2020-08-26","N"
"LX167680","2020-08-26","88.529","90.123","implied","89.326","88.529","90.123","2020-08-26","N"
"LX167687","2020-08-26","45","50","1","47.5","45","50","2020-08-26","N"
"LX167688","2020-08-26","90","92","1","91","90","92","2020-08-26","N"
"LX167689","2020-08-26","86.873","88.873","implied","87.873","86.873","88.873","2020-08-26","N"
"LX167694","2020-08-26","94.373","95.373","implied","94.873","94.373","95.373","2020-08-26","N"
"LX167725","2020-08-26","84.75","89.75","1","87.25","84.75","89.75","2020-08-26","N"
"LX167727","2020-08-26","80.663","85.663","implied","83.163","80.663","85.663","2020-08-26","N"
"LX167755","2020-08-26","84.75","89.75","1","87.25","84.75","89.75","2020-08-26","N"
"LX167770","2020-08-26","89.748","91.648","implied","90.698","89.748","91.648","2020-08-26","N"
"LX167792","2020-08-26","98.542","99.208","6","98.9165","98.625","99.208","2020-08-26","N"
"LX167793","2020-08-26","93.667","95.333","6","94.5","93.667","95.333","2020-08-26","N"
"LX167794","2020-08-26","97.5","98","1","97.75","97.5","98","2020-08-26","N"
"LX167795","2020-08-26","85","87","1","86","85","87","2020-08-26","N"
"LX167796","2020-08-26","96.792","97.611","9","97.2015","96.792","97.611","2020-08-26","N"
"LX167797","2020-08-26","93.665","94.484","implied","94.0745","93.665","94.484","2020-08-26","N"
"LX167802","2020-08-26","88.5","91.5","1","90","88.5","91.5","2020-08-26","N"
"LX167811","2020-08-26","0.03","0.25","2","0.14","0.03","0.25","2020-08-26","N"
"LX167818","2020-08-26","88.915","90.665","implied","89.79","88.915","90.665","2020-08-26","N"
"LX167823","2020-08-26","89","90.667","3","89.8335","89","90.667","2020-08-26","N"
"LX167827","2020-08-26","91.25","93.107","7","92.2085","91.292","93.125","2020-08-26","N"
"LX167828","2020-08-26","88.123","89.98","implied","89.0815","88.165","89.998","2020-08-26","N"
"LX167829","2020-08-26","73.5","77.5","2","72.875","72.125","73.625","2020-08-26","N"
"LX167839","2020-08-26","96.5","97.5","1","97","96.5","97.5","2020-08-26","N"
"LX167854","2020-08-26","99.25","100.3","5","99.775","99.25","100.3","2020-08-26","N"
"LX167858","2020-08-26","84.413","87.413","implied","85.913","84.413","87.413","2020-08-26","N"
"LX167863","2020-08-26","81.75","83.75","1","82.75","81.75","83.75","2020-08-26","N"
"LX167866","2020-08-26","97.375","98.25","4","97.8125","97.375","98.25","2020-08-26","N"
"LX167868","2020-08-26","96.75","97.625","2","97.1875","96.75","97.625","2020-08-26","N"
"LX167873","2020-08-26","30","60","1","45","30","60","2020-08-26","N"
"LX167874","2020-08-26","29.875","59.875","implied","44.875","29.875","59.875","2020-08-26","N"
"LX167878","2020-08-26","82","84","implied","83","82","84","2020-08-26","N"
"LX167884","2020-08-26","97","98","1","97.5","97","98","2020-08-26","N"
"LX167886","2020-08-26","93.873","94.873","implied","94.373","93.873","94.873","2020-08-26","N"
"LX167888","2020-08-26","93.423","94.523","implied","93.973","93.423","94.523","2020-08-26","N"
"LX167891","2020-08-26","98.583","99.833","3","99.208","98.583","99.833","2020-08-26","N"
"LX167892","2020-08-26","98.265","99.515","implied","98.89","98.265","99.515","2020-08-26","N"
"LX167900","2020-08-26","85","95","1","90","85","95","2020-08-26","N"
"LX167902","2020-08-26","80.913","90.913","implied","85.913","80.913","90.913","2020-08-26","N"
"LX167916","2020-08-26","97.125","98.333","3","97.729","97.125","98.333","2020-08-26","N"
"LX167924","2020-08-26","96","98","3","97","96","98","2020-08-26","N"
"LX167936","2020-08-26","92","94","1","93","92","94","2020-08-26","N"
"LX167944","2020-08-26","89.313","91.5","4","90.4065","89.313","91.5","2020-08-26","N"
"LX167947","2020-08-26","98.65","99.4","5","99.0315","98.688","99.375","2020-08-26","N"
"LX167985","2020-08-26","86.661","88.196","7","87.4375","86.661","88.214","2020-08-26","N"
"LX167986","2020-08-26","70","75","1","72.5","70","75","2020-08-26","N"
"LX167989","2020-08-26","96.771","97.604","6","97.1875","96.771","97.604","2020-08-26","N"
"LX167995","2020-08-26","50","60","1","55","50","60","2020-08-26","N"
"LX168006","2020-08-26","94","96","1","95","94","96","2020-08-26","N"
"LX168007","2020-08-26","90.873","92.873","implied","91.873","90.873","92.873","2020-08-26","N"
"LX168009","2020-08-26","95","97","2","96","95","97","2020-08-26","N"
"LX168010","2020-08-26","91.873","93.873","implied","92.873","91.873","93.873","2020-08-26","N"
"LX168011","2020-08-26","93","95","1","94","93","95","2020-08-26","N"
"LX168013","2020-08-26","90","93","1","91.5","90","93","2020-08-26","N"
"LX168014","2020-08-26","97.25","98.153","9","97.7015","97.25","98.153","2020-08-26","N"
"LX168015","2020-08-26","98.083","99.25","3","98.6665","98.083","99.25","2020-08-26","N"
"LX168021","2020-08-26","0.4","0.6","2","0.5","0.4","0.6","2020-08-26","N"
"LX168031","2020-08-26","65","70","1","67.5","65","70","2020-08-26","N"
"LX168032","2020-08-26","23","28","1","25.5","23","28","2020-08-26","N"
"LX168033","2020-08-26","23","28","1","25.5","23","28","2020-08-26","N"
"LX168034","2020-08-26","23","28","1","25.5","23","28","2020-08-26","N"
"LX168035","2020-08-26","23","28","1","25.5","23","28","2020-08-26","N"
"LX168043","2020-08-26","2.875","7.375","implied","5.125","2.875","7.375","2020-08-26","N"
"LX168054","2020-08-26","97.042","98.104","6","97.5875","97.05","98.125","2020-08-26","N"
"LX168056","2020-08-26","89.333","91.667","3","90.5","89.333","91.667","2020-08-26","N"
"LX168060","2020-08-26","90","95","1","92.5","90","95","2020-08-26","N"
"LX168063","2020-08-26","95","97","1","96","95","97","2020-08-26","N"
"LX168064","2020-08-26","91.873","93.873","implied","92.873","91.873","93.873","2020-08-26","N"
"LX168093","2020-08-26","97.43","98.93","implied","98.18","97.43","98.93","2020-08-26","N"
"LX168096","2020-08-26","97.765","99.015","implied","98.39","97.765","99.015","2020-08-26","N"
"LX168098","2020-08-26","70","75","1","72.5","70","75","2020-08-26","N"
"LX168127","2020-08-26","85.75","86.75","2","86.25","85.75","86.75","2020-08-26","N"
"LX168133","2020-08-26","97.555","98.305","implied","97.93","97.555","98.305","2020-08-26","N"
"LX168134","2020-08-26","97","98","1","97.5","97","98","2020-08-26","N"
"LX168135","2020-08-26","80","83","1","","","","","N"
"LX168136","2020-08-26","99","100","1","99.5","99","100","2020-08-26","N"
"LX168137","2020-08-26","99","100","1","99.5","99","100","2020-08-26","N"
"LX168161","2020-08-26","93.5","95","2","94.25","93.5","95","2020-08-26","N"
"LX168177","2020-08-26","95","99","1","97","95","99","2020-08-26","N"
"LX168178","2020-08-26","91.873","95.873","implied","93.873","91.873","95.873","2020-08-26","N"
"LX168183","2020-08-26","1.5","1.75","1","1.575","1.45","1.7","2020-08-26","N"
"LX168184","2020-08-26","98.25","99.25","1","98.75","98.25","99.25","2020-08-26","N"
"LX168185","2020-08-26","92.157","93.657","implied","92.907","92.157","93.657","2020-08-26","N"
"LX168214","2020-08-26","99.307","99.89","implied","99.5985","99.307","99.89","2020-08-26","N"
"LX168217","2020-08-26","99.75","100.25","1","100","99.75","100.25","2020-08-26","N"
"LX168218","2020-08-26","99.307","99.89","implied","99.5985","99.307","99.89","2020-08-26","N"
"LX168223","2020-08-26","92.873","94.623","implied","93.748","92.873","94.623","2020-08-26","N"
"LX168228","2020-08-26","98.93","99.524","implied","99.227","98.93","99.524","2020-08-26","N"
"LX168242","2020-08-26","46.625","50.375","8","48.5","46.625","50.375","2020-08-26","N"
"LX168244","2020-08-26","94.379","95.285","implied","94.832","94.379","95.285","2020-08-26","N"
"LX168281","2020-08-26","77.5","80.292","6","78.896","77.5","80.292","2020-08-26","N"
"LX168289","2020-08-26","94.407","96.157","implied","95.282","94.407","96.157","2020-08-26","N"
"LX168290","2020-08-26","94.407","96.157","implied","95.282","94.407","96.157","2020-08-26","N"
"LX168291","2020-08-26","94.407","96.157","implied","95.282","94.407","96.157","2020-08-26","N"
"LX168293","2020-08-26","93.998","95.206","implied","94.602","93.998","95.206","2020-08-26","N"
"LX168295","2020-08-26","93.5","96.5","1","95","93.5","96.5","2020-08-26","N"
"LX168303","2020-08-26","97","98","1","97.5","97","98","2020-08-26","N"
"LX168304","2020-08-26","91","92","1","91.5","91","92","2020-08-26","N"
"LX168305","2020-08-26","92.657","93.657","implied","93.157","92.657","93.657","2020-08-26","N"
"LX168306","2020-08-26","92.657","93.657","implied","93.157","92.657","93.657","2020-08-26","N"
"LX168311","2020-08-26","97","98","1","97.5","97","98","2020-08-26","N"
"LX168312","2020-08-26","93.873","94.873","implied","94.373","93.873","94.873","2020-08-26","N"
"LX168342","2020-08-26","91.623","92.623","implied","92.123","91.623","92.623","2020-08-26","N"
"LX168343","2020-08-26","82.5","84.5","2","83.5","82.5","84.5","2020-08-26","N"
"LX168358","2020-08-26","93","94","1","93.5","93","94","2020-08-26","N"
"LX168382","2020-08-26","84","87","1","85.5","84","87","2020-08-26","N"
"LX168383","2020-08-26","79.913","82.913","implied","81.413","79.913","82.913","2020-08-26","N"
"LX168389","2020-08-26","99","100","1","99.5","99","100","2020-08-26","N"
"LX168390","2020-08-26","96","100","1","98","96","100","2020-08-26","N"
"LX168391","2020-08-26","96","100","implied","98","96","100","2020-08-26","N"
"LX168393","2020-08-26","96.883","98.243","4","97.563","96.883","98.243","2020-08-26","N"
"LX168394","2020-08-26","93.756","95.116","implied","94.436","93.756","95.116","2020-08-26","N"
"LX168395","2020-08-26","92","95.5","2","93.75","92","95.5","2020-08-26","N"
"LX168402","2020-08-26","93.79","94.706","implied","94.248","93.79","94.706","2020-08-26","N"
"LX168419","2020-08-26","97","98","1","97.5","97","98","2020-08-26","N"
"LX168421","2020-08-26","90","92","1","91","90","92","2020-08-26","N"
"LX168426","2020-08-26","98.125","99.313","4","98.719","98.125","99.313","2020-08-26","N"
"LX168430","2020-08-26","2","4","1","3","2","4","2020-08-26","N"
"LX168444","2020-08-26","99","100","1","","","","","N"
"LX168446","2020-08-26","78.413","80.413","implied","79.413","78.413","80.413","2020-08-26","N"
"LX168447","2020-08-26","77.583","80.417","6","79","77.417","80.583","2020-08-26","N"
"LX168449","2020-08-26","99","100","1","99.5","99","100","2020-08-26","N"
"LX168451","2020-08-26","99.25","100.25","1","99.75","99.25","100.25","2020-08-26","N"
"LX168452","2020-08-26","98.43","99.43","implied","98.93","98.43","99.43","2020-08-26","N"
"LX168454","2020-08-26","96","97.167","3","96.5835","96","97.167","2020-08-26","N"
"LX168455","2020-08-26","92.873","94.04","implied","93.4565","92.873","94.04","2020-08-26","N"
"LX168456","2020-08-26","87.5","92.5","2","90","87.5","92.5","2020-08-26","N"
"LX168474","2020-08-26","93.873","95.373","implied","94.623","93.873","95.373","2020-08-26","N"
"LX168482","2020-08-26","97.513","98.305","implied","97.909","97.513","98.305","2020-08-26","N"
"LX168500","2020-08-26","69.2","73.8","5","71.5","69.2","73.8","2020-08-26","N"
"LX168507","2020-08-26","99.5","100.014","9","99.757","99.5","100.014","2020-08-26","N"
"LX168508","2020-08-26","98.68","99.194","implied","98.937","98.68","99.194","2020-08-26","N"
"LX168509","2020-08-26","101.083","102.375","6","101.729","101.083","102.375","2020-08-26","N"
"LX168514","2020-08-26","85.25","89.5","4","87.375","85.25","89.5","2020-08-26","N"
"LX168517","2020-08-26","76.5","79.5","2","78","76.5","79.5","2020-08-26","N"
"LX168519","2020-08-26","87.582","89.123","implied","88.3525","87.582","89.123","2020-08-26","N"
"LX168520","2020-08-26","69.2","73.8","5","71.5","69.2","73.8","2020-08-26","N"
"LX168530","2020-08-26","86","91.167","3","88.5835","86","91.167","2020-08-26","N"
"LX168537","2020-08-26","3.583","4.917","3","4.25","3.583","4.917","2020-08-26","N"
"LX168557","2020-08-26","97.469","98.406","4","97.9375","97.469","98.406","2020-08-26","N"
"LX168559","2020-08-26","92","96","1","94","92","96","2020-08-26","N"
"LX168563","2020-08-26","97.625","98.625","3","98.125","97.625","98.625","2020-08-26","N"
